step,pregunta,respuesta,esperado,nota_directa,tiempo,entropia,perplejidad,masa_acumulada_top_3,masa_notas,masa_no_notas,margen_logit,diferencia_probabilidad,top_3_vocabulario_json,top_3_notas_json
124,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,El uso de gitflow es una buena practica ya que generando ramas apartadas del master/main puedes ir avanzando y si en alguna parte del refactor fallan los tests puedes volver a la anterior version verificada. Esto aumenta la limpieza y la eficacia a la hora de desarrollar el programa que tiene posteriormente un impacto positivo en la calidad del software.,1.0,2.0,19.172,1.000381700206767,2.000529218850078,0.9999904036521912,0.9999981671306752,1.832869324758235e-06,0.0,0.0,"[{""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.49998950958251953, ""es_nota"": true}, {""token"": ""2"", ""token_id"": 236778, ""probabilidad"": 0.49998950958251953, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 1.141402026405558e-05, ""es_nota"": true}]","[{""nota"": 2, ""token"": ""2"", ""token_id"": 236778, ""probabilidad"": 0.49998950958251953, ""logit"": 25.625}, {""nota"": 3, ""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.49998950958251953, ""logit"": 25.625}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 1.141402026405558e-05, ""logit"": 14.9375}]"
125,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,Al validar entradas te aseguras que la fluidez del sistema sea correcta y puedes evitar fallos con mas facilidad. Esto genera un software mas robusto ya que tienes mas cuidado y tienes mas en cuenta ciertas cosas a la hora de desarrollarlo.,6.0,4.0,19.261,0.5273293849814038,1.441258768339653,0.9999943971633911,0.999998164293271,1.8357067289587192e-06,2.0,0.761583499610424,"[{""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.8807847499847412, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.11920125037431717, ""es_nota"": true}, {""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 8.381849511351902e-06, ""es_nota"": true}]","[{""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.8807847499847412, ""logit"": 26.0}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.11920125037431717, ""logit"": 24.0}, {""nota"": 3, ""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 8.381849511351902e-06, ""logit"": 14.4375}]"
126,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD se descompone en tres fases, la fase roja, la fase verde y la fase refactor.

La fase roja es en la que se hacen los test básicos sin tener el código hecho, de manera que el test salga entero rojo. La fase verde es en la que añadimos el código justo y necesario para que dichos tests pasen. Y la fase refactor es en la que se mejora el código pero asegurandonos de que los tests siguen verdes.

Este ciclo es importante a la hora del desarrollo de software porque haces el código necesario y paso a paso.",8.0,8.0,19.627,0.026958812545820894,1.0188621087400378,0.99998939037323,0.9999929126132331,7.087386766913006e-06,6.5,0.9960801313864067,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9975799322128296, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0014998008264228702, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0009096752037294209, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9975799322128296, ""logit"": 26.875}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0014998008264228702, ""logit"": 20.375}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0009096752037294209, ""logit"": 19.875}]"
127,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En el TDD hacemos los tests antes que el código, por lo que el código se adapta a esos tests que hemos realizado, y un enfoque tradicional de testing hace el código antes que los tests. Por esto, el TDD asegura una mayor eficiencia en el código y un código más completo ya que tiene que adaptarse a los tests, en cambio, los tests tradicionales son los que adaptan los tests al código y puede quedar así un código menos completo.",8.0,8.0,19.547,0.03876800446147978,1.0272362392638377,0.9999837279319763,0.9999932984759428,6.701524057239894e-06,5.75,0.9930180499795824,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9961887001991272, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0031706502195447683, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0006243379903025925, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9961887001991272, ""logit"": 26.5}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0031706502195447683, ""logit"": 20.75}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0006243379903025925, ""logit"": 19.125}]"
128,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Las buenas prácticas en el TDD son empezar por los tests, luego por un código muy simple, para luego mejorarlo en la última fase. El TDD tiene un impacto notable en la calidad del software ya que proporciona un código mucho más completo.",6.0,6.0,19.012,0.6495860277172228,1.5687179974269814,0.9998584389686584,0.9999938944155591,6.105584440918577e-06,1.75,0.7002585232257843,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.8475386500358582, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.14728012681007385, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.005039649084210396, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.8475386500358582, ""logit"": 25.875}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.14728012681007385, ""logit"": 24.125}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.005039649084210396, ""logit"": 20.75}]"
129,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Es importante comprobar las variables de entrada para no perder tiempo de ejecución ya que si son incompatibles o erróneas, el programa no debe funcionar. Por lo que la validación de datos hace que el software sea más robusto.",6.0,6.0,19.222,0.09318786948169584,1.0667246819574407,0.9998556971549988,0.9999952321169958,4.767883004186402e-06,4.5,0.9775987397879362,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9885808825492859, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.010982142761349678, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.000292664160951972, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9885808825492859, ""logit"": 26.875}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.010982142761349678, ""logit"": 22.375}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.000292664160951972, ""logit"": 18.75}]"
130,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD es una metodología que se utiliza en el desarrollo de software que consiste en tres fases: rojo, verde y refactor.

La fase rojo consiste en componer un test que va a fallar debido a que no existe codigo de producción que se pueda testear. La fase verde consiste que con el test que falla hacer el código mínimo para que pase el test. Por último en la fase de refactor se optimiza el código con el test en verde. Esto es muy importante para el desarrollo de software para APIs complejas o modelos de negocio.",8.0,9.0,19.558,0.1487718515673954,1.1086253112422368,0.9999603033065796,0.9999822870129931,1.7712987006923697e-05,3.875,0.9589401036500931,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9792640805244446, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0203239768743515, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.0003722466353792697, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9792640805244446, ""logit"": 25.625}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0203239768743515, ""logit"": 21.75}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.0003722466353792697, ""logit"": 17.75}]"
131,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En TDD se hace primero el test y luego el codigo de producción en cambio en testing tradicional primero se hace el código de producción y después el test, a veces en el enfoque tradicional ni si quiera se hacen test y en TDD es obligaorio ya que es el primer paso. Los test en TDD son proactivos y en el enfoque tradicional son reactivos.",10.0,9.0,19.544,0.2432056596165306,1.183619737541437,0.9999518394470215,0.9999795072995696,2.0492700430363442e-05,3.25,0.9242598414421082,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9615429043769836, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.03728306293487549, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.001125850947573781, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9615429043769836, ""logit"": 26.0}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.03728306293487549, ""logit"": 22.75}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.001125850947573781, ""logit"": 19.25}]"
132,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"En las buenas prácticas del TDD entre muchas otras se hacen para mejorar la calidad del código como por ejemplo poner nombres descriptivos en assertions, clases, métodos o ramas, también se utiliza la arquitectura A-A-A en la que primero en el test se prepara las variables, se ejecutan y después se valida el resultado. Se eliminan los códigos duplicados en los test asi como que un test solo debería de hacer una comprobación o assertion.",7.0,8.0,19.68,0.803777540485274,1.745665984731777,0.9999905228614807,0.9999866984002647,1.3301599735338065e-05,1.125,0.5098194777965546,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.7548994421958923, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.24507996439933777, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 1.112661266233772e-05, ""es_nota"": false}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.7548994421958923, ""logit"": 25.25}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.24507996439933777, ""logit"": 24.125}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 6.748632131348131e-06, ""logit"": 13.625}]"
133,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,Las entradas se pueden validar de diferentes formas ya sea con test unitarios normales o con test parametrizados que sería lo óptimo ya que esto le daría mas versatilidad y robustez al test al estar amparando el mismo código con diferentes entradas.,5.0,5.0,19.08,1.017047289927435,2.023772737970106,0.9999848008155823,0.9999943579814624,5.642018537588278e-06,1.125,0.48899616301059723,"[{""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.7240659594535828, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.23506979644298553, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.04084900766611099, ""es_nota"": true}]","[{""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.7240659594535828, ""logit"": 26.0}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.23506979644298553, ""logit"": 24.875}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.04084900766611099, ""logit"": 23.125}]"
134,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo tdd se basa en realizar pruebas unitarias dentro del código para verificar de manera individual, como su nombre indica las distintas secciones del programa. Es como si dentro de un equipo de fútbol verificas jugador por jugador su estado, y si todo va bien y realiza lo que es debido, el equipo funcionaría",2.0,3.0,18.944,0.19930721095936435,1.1481468769891816,0.9999868273735046,0.9999953981113445,4.601888655475506e-06,3.5,0.940714692696929,"[{""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.9700063467025757, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.029291654005646706, ""es_nota"": true}, {""token"": ""2"", ""token_id"": 236778, ""probabilidad"": 0.0006888736388646066, ""es_nota"": true}]","[{""nota"": 3, ""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.9700063467025757, ""logit"": 27.25}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.029291654005646706, ""logit"": 23.75}, {""nota"": 2, ""token"": ""2"", ""token_id"": 236778, ""probabilidad"": 0.0006888736388646066, ""logit"": 20.0}]"
135,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"La principal diferencia entre los dos enfoques es la capacidad para aislar errores dentro del programa, al realizar un ciclo TDD logras captar la ubicación del error, mientras que en un enfoque tradicional solamente te das cuenta de que el programa da error. Por ejemplo, al realizar la primera práctica de testing que hicimos, la enfocamos de manera tradicional, y nos centramos solamente en que el programa da error, sin embargo, si hubieramos utilizado tdd hubieramos visto donde se encontraba el problema",3.0,6.0,19.459,1.3597535152059457,2.566413285341257,0.9997223019599915,0.9999923350585913,7.664941408691561e-06,0.375,0.1659184992313385,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.530581533908844, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.3646630346775055, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.10447769612073898, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.530581533908844, ""logit"": 25.5}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.3646630346775055, ""logit"": 25.125}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.10447769612073898, ""logit"": 23.875}]"
136,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Buenas prácticas en tdd es el uso de gitflow, ya que eres capaz de cerrar ramas que están verificadas y sabes que funcionan en branches. Por otro lado, debes realizar pruebas cada vez que cambias algo en el código para saber si esto afecta o no al programa principal. Esto impacta de manera positiva en la calidad del software, ya que eres consciente de que realiza cada estructura dentro del código y porque, así como encontrar errores o discrepancias",3.0,4.0,19.614,0.49248431355512595,1.4068654061748695,0.999989926815033,0.9999981889230418,1.81107695818028e-06,2.125,0.7864679172635078,"[{""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.89313805103302, ""es_nota"": true}, {""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.10667013376951218, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.00018172535055782646, ""es_nota"": true}]","[{""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.89313805103302, ""logit"": 26.625}, {""nota"": 3, ""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.10667013376951218, ""logit"": 24.5}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.00018172535055782646, ""logit"": 18.125}]"
137,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Validar entradas dentro de un contexto TDD es de las cosas más importantes, ya que si tienes problemas al introducir datos, el código saldrá erróneo si o si. Es como realizar una prueba unitaria para la validación de entradas dentro del contexto TDD. Por otro lado, deja una base al software si eres capaz de validar estas entradas",6.0,5.0,19.667,0.4760617434831479,1.390941499006364,0.9999967813491821,0.9999977990214848,2.2009785152210526e-06,2.25,0.8074877709150314,"[{""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.9026235938072205, ""es_nota"": true}, {""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.09513582289218903, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.002237380249425769, ""es_nota"": true}]","[{""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.9026235938072205, ""logit"": 26.75}, {""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.09513582289218903, ""logit"": 24.5}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.002237380249425769, ""logit"": 20.75}]"
138,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD (Test Driven Development) es una forma de desarrollar software, es un planteamiento alternativo en el que se sigue un proceso muy concreto, y se itera en ciclos TDD para desarrollar el código del programa.

El desarrollo usando ciclos TDD se basa en que primero se escriben los tests y después el código del programa, y es importante de diversas formas. Mantiene una especie de especificación del programa a través de los tests, qué indican qué debe hacer el código. Permite también que el programa escale de forma consistente ante errores, ya que el código nuevo que se escriba para mejorar por ejemplo una función debe seguir manteniendo los tests de dicha función en verde. En general se cambia el paradigma del uso de tests a un enfoque preventivo en contraparte al enfoque reactivo en el que los tests se escriben después del código del programa, importante para mantener un código del programa más estructurado.

Fases del ciclo TDD:

* Red: se escribe un test con lo qué debe de hacer el código que se desarrollará más tarde. Este test debe pasar en rojo (devolviendo un error o test no realizado con éxito)

* Green: se escribe en el programa el código mínimo necesario para que el test anteriormente creado pase en verde.

* Refactor: en esta fase se mejora el código anterior (código mínimo necesario) manteniendo el test en verde.

Se itera sobre este ciclo para el desarrollo de nuevas funcionalidades del programa.",10.0,10.0,22.102,0.27540424889550735,1.2103331818868277,0.9999990463256836,0.9999985598889869,1.4401110131068151e-06,3.0,0.9051467329263687,"[{""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.9525725245475769, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.04742579162120819, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 6.990182441768411e-07, ""es_nota"": false}]","[{""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.9525725245475769, ""logit"": 26.25}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.04742579162120819, ""logit"": 23.25}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 2.2693798484851868e-07, ""logit"": 11.0}]"
139,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En el TDD el enfoque de testing es preventivo, se crean los tests antes que el código del programa y se asegura que el código cumpla con lo que el test plantea. Tiene varias ventajas como que permite que el código del programa escale de forma consistente ante errores, y que además los tests sirven como especificación del funcionamiento del programa desarrollado.

En el enfoque de testing tradicional primero se desarrolla el código del programa y luego se escriben los tests, es un enfoque reactivo. Es cierto que la cobertura de código puede ayudar a cubrir todas las posibilidades de error del programa, pero con el énfoque tradicional es más complejo asegurar que los tests aseguren todo el programa debido a que se realizan una vez acabado.",10.0,9.0,20.332,0.04293025626658086,1.0302041495947707,0.9999881982803345,0.9999899456019937,1.0054398006276166e-05,5.375,0.9907546192407608,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9953640699386597, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.004609450697898865, ""es_nota"": true}, {""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 1.4670868949906435e-05, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9953640699386597, ""logit"": 25.625}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.004609450697898865, ""logit"": 20.25}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 1.4670868949906435e-05, ""logit"": 14.5}]"
140,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Buenas prácticas TDD son :

1. Escribir tests con nombres que sigan una misma estructura y que nos permita seguir un patrón que pueda indicar fácilmente leyendo el nombre qué hace el test o a dónde pertenece, por ejemplo: método_entorno -> addDiscount_validOriginalPrice()

2. Realizar pequeños tests que comprueben características específicas del código. Evitar a toda costa agrupar muchos casos en un solo test.

3. Cumplir a raja tabla con el orden de las fases del ciclo TDD y mantener una buena estrcutura de commits con palabras clave como: test, red, green, refactor. Para indicar en qué punto del ciclo TDD te encuentras. Ej. test(red) nuevo test addDiscount_validOriginalPrice()

Estas buenas prácticas hacen que el manejo de los tests y el ciclo TDD sea consistente y lo más fácil de seguir posible desde el punto de vista del desarrollador, los nombres de tests que siguen un patron, la fragmentación de los tests para que cada uno compruebe un caso concreto y una buena estructura de commits son varias claves para asegurar el éxito del desarrollo con TDD.",8.0,9.0,21.379,0.4913050896643897,1.4057159383949511,0.9999739527702332,0.9999847349410318,1.5265058968205736e-05,2.125,0.7865489050745964,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.8932300209999084, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.10668111592531204, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 6.280906382016838e-05, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.8932300209999084, ""logit"": 25.375}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.10668111592531204, ""logit"": 23.25}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 6.280906382016838e-05, ""logit"": 15.8125}]"
141,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Validar entradas es uno de los aspectos más frecuentes en el contexto del TDD. Crear tests que validen las entradas permiten mejorar la robustez del software de forma que blindemos el código ante errores desde su origen, las entradas obtenidas. Una vez validadas las entradas para que solo pasen las que deseemos podemos escribir un código más simple y centrarnos en lo importante. Sería algo así como filtrar al inicio para no arrastrar el problema de los tipos de entradas y su formato durante to el código escrito. Validar entradas mejora la robustez del código exponencialmente.",9.0,9.0,19.955,1.0007691577593023,2.0010665633528126,0.9999725818634033,0.9999853072630559,1.4692736944099671e-05,0.0,0.0,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.4999789595603943, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.4999789595603943, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 1.4655582162959035e-05, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.4999789595603943, ""logit"": 24.5}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.4999789595603943, ""logit"": 24.5}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 1.4655582162959035e-05, ""logit"": 14.0625}]"
142,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El TDD es una metodología de trabajo para proyectos de software. Una vez se definen los requisitos para un proyecto de software, en vez de lanzarse a codificar los requisitos directamente, según esta metodología se crean los tests o pruebas antes de codificar las funcionalidades. Es decir, se crean los tests que tiene que pasar cada funcionalidad de forma respectiva antes de implementar la funcionalidad en sí.

Luego poco a poco, a medida que se implementa cada funcionalidad, también se verifica que el test pasa. El objetivo principal es segmentar cada requisito en el código, para evitar que en el futuro puedan haber muchos errores en el código que no se puedan trazar rápidamente de donde vienen.

Al segmentar claramente los tests y las funcionalidades es más fácil trabajar colaborativamente.",6.0,7.0,20.286,0.38871237409893267,1.3092243808178268,0.9999864101409912,0.999989400714605,1.0599285395040958e-05,2.5,0.8482134491205215,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.924065351486206, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.07585190236568451, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 6.916798884049058e-05, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.924065351486206, ""logit"": 26.0}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.07585190236568451, ""logit"": 23.5}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 6.916798884049058e-05, ""logit"": 16.5}]"
143,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En un enfoque tradicional de testing se van añadiendo funcionalidades y se va dejando constancia en el repositorio a través de git add . y commit - m Cambio x. El problema de este enfoque es que no se segmenta cada funcionalidad de forma separada ni se prueba cada funcionalidad de forma separada muchas veces. También, al no trabajar muchas veces con features es más difícil luego entender el código en general.

Entonces es más difícil luego ver de donde vienen los errores al realizar los tests. Con TDD es mucho más fácil segmentar cada funcionalidad porque se crean tests para cada funcionalidad y se va probando el test a medida que se van implementando funcionalidades.

También en TDD normalmente se implementa cada feature en una rama diferente lo que permite leer el código mejor y entender mejor dónde está cada funcionalidad implementada en el código.",6.0,4.0,20.259,0.11071079848159895,1.0797600902746032,0.9999107718467712,0.9999963096294593,3.690370540709864e-06,4.375,0.973923503421247,"[{""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.9863396883010864, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.01241618487983942, ""es_nota"": true}, {""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.0011548850452527404, ""es_nota"": true}]","[{""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.9863396883010864, ""logit"": 27.125}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.01241618487983942, ""logit"": 22.75}, {""nota"": 3, ""token"": ""3"", ""token_id"": 236800, ""probabilidad"": 0.0011548850452527404, ""logit"": 20.375}]"
144,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Las buenas prácticas del TDD son las siguientes:

-Define claramente los requisitos del proyecto de software y los criterios con los que se puede verificar objetivamente que se ha cumplido con el requisito.

-Crea el test con los criterios que debe cumplir el requisito. Se hace para todos los requisitos que son las funcionalidades.

-Verifica que los tests compilan correctamente sin haber implementando las funcionalidades.

-Implementa una funcionalidad o pocas funcionalidades relacionadas entre sí y luego verifica con los tests que el programa compila correctamente.

-Separa las funcionalidades relacionadas entre sí en features diferentes.

-Repite el proceso con todas las funcionalidades.",6.0,7.0,20.471,0.6552010698179134,1.5748354241963902,0.9998205900192261,0.9999776869600899,2.2313039910071275e-05,1.625,0.6703959852457047,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.8347724080085754, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.1643764227628708, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0006717689102515578, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.8347724080085754, ""logit"": 26.125}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.1643764227628708, ""logit"": 24.5}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0006717689102515578, ""logit"": 19.0}]"
