step,pregunta,respuesta,esperado,nota_directa,tiempo,entropia,perplejidad,masa_acumulada_top_3,masa_notas,masa_no_notas,margen_logit,diferencia_probabilidad,top_3_vocabulario_json,top_3_notas_json
132,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"En las buenas prácticas del TDD entre muchas otras se hacen para mejorar la calidad del código como por ejemplo poner nombres descriptivos en assertions, clases, métodos o ramas, también se utiliza la arquitectura A-A-A en la que primero en el test se prepara las variables, se ejecutan y después se valida el resultado. Se eliminan los códigos duplicados en los test asi como que un test solo debería de hacer una comprobación o assertion.",7.0,8.0,14.204,0.10878485400582698,1.0783196122296062,0.9999809861183167,0.9999847366141793,1.5263385820696307e-05,4.25,0.971736054867506,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9857977032661438, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.014061648398637772, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0001216570963151753, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9857977032661438, ""logit"": 25.625}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.014061648398637772, ""logit"": 21.375}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0001216570963151753, ""logit"": 16.625}]"
133,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,Las entradas se pueden validar de diferentes formas ya sea con test unitarios normales o con test parametrizados que sería lo óptimo ya que esto le daría mas versatilidad y robustez al test al estar amparando el mismo código con diferentes entradas.,5.0,7.0,13.873,0.7283125597654343,1.6567002077592266,0.9999651312828064,0.9999853695406048,1.463045939520402e-05,1.375,0.5962559431791306,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.798029363155365, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.20177341997623444, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.00016237373347394168, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.798029363155365, ""logit"": 25.25}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.20177341997623444, ""logit"": 23.875}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.00016237373347394168, ""logit"": 16.75}]"
134,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo tdd se basa en realizar pruebas unitarias dentro del código para verificar de manera individual, como su nombre indica las distintas secciones del programa. Es como si dentro de un equipo de fútbol verificas jugador por jugador su estado, y si todo va bien y realiza lo que es debido, el equipo funcionaría",2.0,4.0,13.997,0.7058688385198608,1.631126687342418,0.9997818470001221,0.9999976213507368,2.378649263223842e-06,1.5,0.6338767260313034,"[{""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.8159368634223938, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.1820601373910904, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0017848546849563718, ""es_nota"": true}]","[{""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.8159368634223938, ""logit"": 26.0}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.1820601373910904, ""logit"": 24.5}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0017848546849563718, ""logit"": 19.875}]"
135,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"La principal diferencia entre los dos enfoques es la capacidad para aislar errores dentro del programa, al realizar un ciclo TDD logras captar la ubicación del error, mientras que en un enfoque tradicional solamente te das cuenta de que el programa da error. Por ejemplo, al realizar la primera práctica de testing que hicimos, la enfocamos de manera tradicional, y nos centramos solamente en que el programa da error, sin embargo, si hubieramos utilizado tdd hubieramos visto donde se encontraba el problema",3.0,7.0,14.828,0.9588794942931752,1.9437996071169044,0.9999220967292786,0.9999801554029496,1.9844597050400203e-05,0.5,0.24487540125846863,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.6223494410514832, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.3774740397930145, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 9.861831495072693e-05, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.6223494410514832, ""logit"": 25.0}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.3774740397930145, ""logit"": 24.5}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 9.861831495072693e-05, ""logit"": 16.25}]"
136,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Buenas prácticas en tdd es el uso de gitflow, ya que eres capaz de cerrar ramas que están verificadas y sabes que funcionan en branches. Por otro lado, debes realizar pruebas cada vez que cambias algo en el código para saber si esto afecta o no al programa principal. Esto impacta de manera positiva en la calidad del software, ya que eres consciente de que realiza cada estructura dentro del código y porque, así como encontrar errores o discrepancias",3.0,4.0,14.351,0.8101570459808777,1.753402300567638,0.9998514652252197,0.9999948687293697,5.13127063028751e-06,1.25,0.5516282320022583,"[{""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.7731351852416992, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.22150695323944092, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00520934397354722, ""es_nota"": true}]","[{""nota"": 4, ""token"": ""4"", ""token_id"": 236812, ""probabilidad"": 0.7731351852416992, ""logit"": 25.75}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.22150695323944092, ""logit"": 24.5}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.00520934397354722, ""logit"": 20.75}]"
137,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Validar entradas dentro de un contexto TDD es de las cosas más importantes, ya que si tienes problemas al introducir datos, el código saldrá erróneo si o si. Es como realizar una prueba unitaria para la validación de entradas dentro del contexto TDD. Por otro lado, deja una base al software si eres capaz de validar estas entradas",6.0,7.0,14.147,0.6452821683067214,1.5640451588126572,0.9999919533729553,0.9999923005965613,7.699403438699015e-06,1.625,0.6709572374820709,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.8354712724685669, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.16451403498649597, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 6.591304099856643e-06, ""es_nota"": false}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.8354712724685669, ""logit"": 25.5}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.16451403498649597, ""logit"": 23.875}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 6.191957709233975e-06, ""logit"": 13.6875}]"
138,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El ciclo TDD (Test Driven Development) es una forma de desarrollar software, es un planteamiento alternativo en el que se sigue un proceso muy concreto, y se itera en ciclos TDD para desarrollar el código del programa.

El desarrollo usando ciclos TDD se basa en que primero se escriben los tests y después el código del programa, y es importante de diversas formas. Mantiene una especie de especificación del programa a través de los tests, qué indican qué debe hacer el código. Permite también que el programa escale de forma consistente ante errores, ya que el código nuevo que se escriba para mejorar por ejemplo una función debe seguir manteniendo los tests de dicha función en verde. En general se cambia el paradigma del uso de tests a un enfoque preventivo en contraparte al enfoque reactivo en el que los tests se escriben después del código del programa, importante para mantener un código del programa más estructurado.

Fases del ciclo TDD:

* Red: se escribe un test con lo qué debe de hacer el código que se desarrollará más tarde. Este test debe pasar en rojo (devolviendo un error o test no realizado con éxito)

* Green: se escribe en el programa el código mínimo necesario para que el test anteriormente creado pase en verde.

* Refactor: en esta fase se mejora el código anterior (código mínimo necesario) manteniendo el test en verde.

Se itera sobre este ciclo para el desarrollo de nuevas funcionalidades del programa.",10.0,10.0,17.067,0.0001336372527584837,1.0000926345752847,0.9999998807907104,0.9999998130917657,1.8690823433420434e-07,11.875,0.9999858851879253,"[{""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.999992847442627, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 6.9622547016479075e-06, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 6.825554521583399e-08, ""es_nota"": false}]","[{""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.999992847442627, ""logit"": 27.25}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 6.9622547016479075e-06, ""logit"": 15.375}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 1.3307711599352956e-09, ""logit"": 6.8125}]"
139,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En el TDD el enfoque de testing es preventivo, se crean los tests antes que el código del programa y se asegura que el código cumpla con lo que el test plantea. Tiene varias ventajas como que permite que el código del programa escale de forma consistente ante errores, y que además los tests sirven como especificación del funcionamiento del programa desarrollado.

En el enfoque de testing tradicional primero se desarrolla el código del programa y luego se escriben los tests, es un enfoque reactivo. Es cierto que la cobertura de código puede ayudar a cubrir todas las posibilidades de error del programa, pero con el énfoque tradicional es más complejo asegurar que los tests aseguren todo el programa debido a que se realizan una vez acabado.",10.0,10.0,14.924,0.008464743985083673,1.0058845598243573,0.9999997019767761,0.9999995864958123,4.1350418766850083e-07,7.25,0.9985802001901902,"[{""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.999289870262146, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0007096700719557703, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 1.85407401431803e-07, ""es_nota"": false}]","[{""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.999289870262146, ""logit"": 27.0}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0007096700719557703, ""logit"": 19.75}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 3.429691730616469e-08, ""logit"": 9.8125}]"
140,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Buenas prácticas TDD son :

1. Escribir tests con nombres que sigan una misma estructura y que nos permita seguir un patrón que pueda indicar fácilmente leyendo el nombre qué hace el test o a dónde pertenece, por ejemplo: método_entorno -> addDiscount_validOriginalPrice()

2. Realizar pequeños tests que comprueben características específicas del código. Evitar a toda costa agrupar muchos casos en un solo test.

3. Cumplir a raja tabla con el orden de las fases del ciclo TDD y mantener una buena estrcutura de commits con palabras clave como: test, red, green, refactor. Para indicar en qué punto del ciclo TDD te encuentras. Ej. test(red) nuevo test addDiscount_validOriginalPrice()

Estas buenas prácticas hacen que el manejo de los tests y el ciclo TDD sea consistente y lo más fácil de seguir posible desde el punto de vista del desarrollador, los nombres de tests que siguen un patron, la fragmentación de los tests para que cada uno compruebe un caso concreto y una buena estructura de commits son varias claves para asegurar el éxito del desarrollo con TDD.",8.0,8.0,16.334,0.998552362487766,1.9979941548066147,0.9999582171440125,0.9999746033611424,2.5396638857588805e-05,0.125,0.06241366267204285,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.5311660766601562, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.4687524139881134, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 3.9758753700880334e-05, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.5311660766601562, ""logit"": 24.25}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.4687524139881134, ""logit"": 24.125}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 3.9758753700880334e-05, ""logit"": 14.75}]"
141,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Validar entradas es uno de los aspectos más frecuentes en el contexto del TDD. Crear tests que validen las entradas permiten mejorar la robustez del software de forma que blindemos el código ante errores desde su origen, las entradas obtenidas. Una vez validadas las entradas para que solo pasen las que deseemos podemos escribir un código más simple y centrarnos en lo importante. Sería algo así como filtrar al inicio para no arrastrar el problema de los tipos de entradas y su formato durante to el código escrito. Validar entradas mejora la robustez del código exponencialmente.",9.0,10.0,14.927,1.0002323670466073,2.000322155069608,0.9999929666519165,0.9999931521783587,6.847821641287055e-06,0.0,0.0,"[{""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.4999946355819702, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.4999946355819702, ""es_nota"": true}, {""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 3.7056277051306097e-06, ""es_nota"": true}]","[{""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.4999946355819702, ""logit"": 24.125}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.4999946355819702, ""logit"": 24.125}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 3.7056277051306097e-06, ""logit"": 12.3125}]"
142,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El TDD es una metodología de trabajo para proyectos de software. Una vez se definen los requisitos para un proyecto de software, en vez de lanzarse a codificar los requisitos directamente, según esta metodología se crean los tests o pruebas antes de codificar las funcionalidades. Es decir, se crean los tests que tiene que pasar cada funcionalidad de forma respectiva antes de implementar la funcionalidad en sí.

Luego poco a poco, a medida que se implementa cada funcionalidad, también se verifica que el test pasa. El objetivo principal es segmentar cada requisito en el código, para evitar que en el futuro puedan haber muchos errores en el código que no se puedan trazar rápidamente de donde vienen.

Al segmentar claramente los tests y las funcionalidades es más fácil trabajar colaborativamente.",6.0,8.0,14.891,0.028800805820371145,1.020163794607089,0.9999889731407166,0.9999904079085016,9.592091498422661e-06,6.375,0.9956811591982841,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9973803162574768, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0016991570591926575, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0009094931301660836, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9973803162574768, ""logit"": 26.125}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0016991570591926575, ""logit"": 19.75}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0009094931301660836, ""logit"": 19.125}]"
143,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"En un enfoque tradicional de testing se van añadiendo funcionalidades y se va dejando constancia en el repositorio a través de git add . y commit - m Cambio x. El problema de este enfoque es que no se segmenta cada funcionalidad de forma separada ni se prueba cada funcionalidad de forma separada muchas veces. También, al no trabajar muchas veces con features es más difícil luego entender el código en general.

Entonces es más difícil luego ver de donde vienen los errores al realizar los tests. Con TDD es mucho más fácil segmentar cada funcionalidad porque se crean tests para cada funcionalidad y se va probando el test a medida que se van implementando funcionalidades.

También en TDD normalmente se implementa cada feature en una rama diferente lo que permite leer el código mejor y entender mejor dónde está cada funcionalidad implementada en el código.",6.0,6.0,15.556,0.12921840233695472,1.0937010148417234,0.9996955990791321,0.9999916950670424,8.304932957559075e-06,4.625,0.975216755643487,"[{""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9848721027374268, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.009655347093939781, ""es_nota"": true}, {""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.0051681348122656345, ""es_nota"": true}]","[{""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.9848721027374268, ""logit"": 26.25}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.009655347093939781, ""logit"": 21.625}, {""nota"": 5, ""token"": ""5"", ""token_id"": 236810, ""probabilidad"": 0.0051681348122656345, ""logit"": 21.0}]"
144,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Las buenas prácticas del TDD son las siguientes:

-Define claramente los requisitos del proyecto de software y los criterios con los que se puede verificar objetivamente que se ha cumplido con el requisito.

-Crea el test con los criterios que debe cumplir el requisito. Se hace para todos los requisitos que son las funcionalidades.

-Verifica que los tests compilan correctamente sin haber implementando las funcionalidades.

-Implementa una funcionalidad o pocas funcionalidades relacionadas entre sí y luego verifica con los tests que el programa compila correctamente.

-Separa las funcionalidades relacionadas entre sí en features diferentes.

-Repite el proceso con todas las funcionalidades.",6.0,8.0,14.879,0.15541729918225375,1.1137437217371517,0.999959409236908,0.9999831135240617,1.688647593833803e-05,3.875,0.9583262521773577,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9786372184753418, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.020310966297984123, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0010112235322594643, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9786372184753418, ""logit"": 26.0}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.020310966297984123, ""logit"": 22.125}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0010112235322594643, ""logit"": 19.125}]"
145,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"TDD signifca test driven development, es una forma de desarrollar software en la que antes de escribir el codigo se escriben los test para probar si funciona el desarrollo.

de manera que se puede pobrar en cualquier momento si el codigo funciona y no se cae en el engaño de escribir test que sabes que se van a pasar a pesar de que tu codigo tenga bugs",5.0,7.0,14.063,0.08293547593442611,1.0591709625483838,0.9999921321868896,0.9999931314056394,6.868594360609492e-06,4.75,0.9818314956501126,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9904001355171204, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.008568639867007732, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.001023378106765449, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9904001355171204, ""logit"": 26.125}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.008568639867007732, ""logit"": 21.375}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.001023378106765449, ""logit"": 19.25}]"
146,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"en el tdd los tests se escriben antes de escribir el codigo. en el enfoque tradicional los test se escriben el acabar de desarrollar el codigo y se usan para validar que se cumplen las funciones. 

en cambio en el tdd, se escriben los tests que deberia de pasar el codigo cuando esté implementado y despues de desarrolla el codigo pensando en pasar los tests . 

en un enfoque los tests son un mero tramite mientras que en el otro son el centro sobre el que gira todo.",9.0,9.0,14.799,0.08609676630259855,1.0614944044839423,0.9999663233757019,0.9999809608140023,1.903918599766019e-05,5.0,0.9838361605070531,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9905101656913757, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.006674005184322596, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.0027821394614875317, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.9905101656913757, ""logit"": 25.625}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.006674005184322596, ""logit"": 20.625}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.0027821394614875317, ""logit"": 19.75}]"
147,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"escribir test para probar los escenarios tradicionales y los escenarios más extremos.

cambiar la concepcion de ver el desarrollo frente a la metodologia tradicional.

escribir los tests, desarrollar el codigo para que los pasen. una vez que los pasen, refactorizar, optimizar el codigo . verificar que se pasan los tests, refactorizar si es necesario , etc",6.0,7.0,14.185,0.23532605311719754,1.1771727514942742,0.9999858140945435,0.999986887993861,1.311200613896002e-05,3.25,0.9249495416879654,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9622604250907898, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0373108834028244, ""es_nota"": true}, {""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0004144864797126502, ""es_nota"": true}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.9622604250907898, ""logit"": 25.875}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.0373108834028244, ""logit"": 22.625}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 0.0004144864797126502, ""logit"": 18.125}]"
148,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,hay que validar las entradas en nuestro software ya que sino podria generar errores que no espamos ni tenemos contemplado en nuestros tests. un software robusto soporta fallos y tipo de ataques maliciosos,6.0,7.0,14.002,0.84032518031742,1.7904536607303847,0.9999902248382568,0.9999873204713254,1.2679528674564011e-05,1.0,0.4621073007583618,"[{""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.7310430407524109, ""es_nota"": true}, {""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.2689357399940491, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 1.1469916898931842e-05, ""es_nota"": false}]","[{""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.7310430407524109, ""logit"": 25.125}, {""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.2689357399940491, ""logit"": 24.125}, {""nota"": 6, ""token"": ""6"", ""token_id"": 236825, ""probabilidad"": 6.956855941098183e-06, ""logit"": 13.5625}]"
149,Explica el ciclo TDD  y su importancia en el desarrollo de software.,"El clico TDD (Test-driven development) se basa en red-green-refactor.

En la primera parte red, se tiene que escribir un test que falle.

En la segunda parte green, se tiene que escribir el códgigo mínimo necesario para que pase el test.

Y en la tercera parte refactor, se refactoriza el código manteniendo los test en verde.

Esta metodología de desarrollo es muy importante porque ayuda a la mantenibilidad del código y a encontrar bugs, ya que nunca se escribe código de producción sin antes tener un test que falle.",10.0,10.0,14.792,0.004370734427972924,1.0030341560072835,0.9999998211860657,0.9999996978110723,3.0218892765887517e-07,8.0,0.9993289566191379,"[{""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.999664306640625, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0003353500214871019, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 1.9743907841984765e-07, ""es_nota"": false}]","[{""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.999664306640625, ""logit"": 27.25}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.0003353500214871019, ""logit"": 19.25}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 2.6720474721741994e-08, ""logit"": 9.8125}]"
150,Compara TDD con un enfoque tradicional de testing en el desarrollo de software.,"A diferencia del enfoque tradicional, el uso de TDD hace que se piense primero en el diseño antes que en la implementación, lo que clarifica el enfoque final del proyecto. Además, ayuda a minimizar el código innecesario, ya que solo escribes código para pasar los tets, a parte de la refactorización.",7.0,8.0,14.131,0.10123179680291224,1.0726889511564837,0.999977171421051,0.999984048528537,1.5951471463049316e-05,4.375,0.9747914876788855,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9872187376022339, ""es_nota"": true}, {""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.012427249923348427, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0003311749896965921, ""es_nota"": true}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.9872187376022339, ""logit"": 25.75}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.012427249923348427, ""logit"": 21.375}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.0003311749896965921, ""logit"": 17.75}]"
151,Describe las buenas prácticas en TDD y su impacto en la calidad del software.,"Las buenas prácticas del TDD son:

No escribir código de producción sin antes tener un tests que falle.

Escribir tests que fallen en el apartado red, luego el código mínimo necesario para que pasen en la fase green y por último refactorizar, es decir, mejorar el código, en la fase refactor.

Al emplear buenas prácticas, se consigue un código consistente, con menor probabilidades de bug. Además el buen uso de estas práctica hace que el ciclo de trabajo este mejor estructurado, dividiendo el trabajo en fases.",9.0,9.0,14.712,0.9330730295225603,1.9093386769535463,0.9999930262565613,0.9999934419854138,6.558014586155458e-06,0.625,0.30270665884017944,"[{""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.6513482928276062, ""es_nota"": true}, {""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.34864163398742676, ""es_nota"": true}, {""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 3.116778316325508e-06, ""es_nota"": true}]","[{""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 0.6513482928276062, ""logit"": 24.5}, {""nota"": 1, ""token"": ""1"", ""token_id"": 236770, ""probabilidad"": 0.34864163398742676, ""logit"": 23.875}, {""nota"": 0, ""token"": ""0"", ""token_id"": 236771, ""probabilidad"": 3.116778316325508e-06, ""logit"": 12.25}]"
152,Explica la importancia de validar entradas en el contexto de TDD y cómo se relaciona con la robustez del software.,"Validar entradas es importante ya que, un error en una entrada puede hacer que el resto del test falle. También dependiendo de lo que haga el código, por ejemplo una suma de 2 números naturales, va a ver que validar todo tipo de entradas no válidas, como número decimales y demás. Esto es importante para la robustez del código por que es de lo que dependen los test en mayor medida.",6.0,8.0,14.107,0.5273189675833686,1.4412483613502138,0.9999939799308777,0.9999920353474695,7.964652530501048e-06,2.0,0.7615842670202255,"[{""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.8807856440544128, ""es_nota"": true}, {""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.11920137703418732, ""es_nota"": true}, {""token"": "" "", ""token_id"": 236743, ""probabilidad"": 6.948803729756037e-06, ""es_nota"": false}]","[{""nota"": 8, ""token"": ""8"", ""token_id"": 236828, ""probabilidad"": 0.8807856440544128, ""logit"": 25.5}, {""nota"": 7, ""token"": ""7"", ""token_id"": 236832, ""probabilidad"": 0.11920137703418732, ""logit"": 23.5}, {""nota"": 9, ""token"": ""9"", ""token_id"": 236819, ""probabilidad"": 4.214663022139575e-06, ""logit"": 13.25}]"
